id,content,metadata
304,"immediately. Use the: • Incident Report Form (for injuries or near-misses) • Hazard Observation Form (for risks that haven’t yet caused harm) • Facilities or IT Tickets (for equipment-related issues) All reports are logged, tracked, and followed up by HR, Facilities, or Security within 48 hours.","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 75, 'page_label': '76'}"
305,"19.11 Training & Drills All employees must complete: • New hire safety orientation • Annual emergency response refresher • Quarterly fire or evacuation drills • Specialized drills for earthquake, active shooter, or severe weather (based on location) Training is tracked in the Learning Hub and must be completed on time. 19.12 AI & Safety Technologies We use AI tools to support — not replace — human decision-making in safety: Tool Function IncidentIQ AI-assisted hazard prediction and trend","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 76, 'page_label': '77'}"
306,"AI-assisted hazard prediction and trend detection SafetyBot Automated safety tip reminders and drill notifications EvacSim AI Crowd-simulation modeling for optimized evacuation routes WellnessScan Monitors ergonomic posture in opt-in pilot programs These tools are: • Transparent in what they track and why • Opt-in for wellness or biometric features • Audited quarterly for fairness and privacy • Designed to support, not surveil We never use AI to assess employee “risk scores” or penalize health","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 76, 'page_label': '77'}"
307,"assess employee “risk scores” or penalize health disclosures. 19.13 Support & Resources • Safety Team: safety@company.com • Mental Health/EAP: wellbeing@company.com • Emergency Preparedness Hub (Intranet): Guides, contact cards, floor maps, first aid locations You deserve a workplace that protects your whole self — body, mind, and voice.","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 76, 'page_label': '77'}"
308,"Section 20: Employee Recognition & Rewards At [Company Name], we believe that recognition is more than a pat on the back — it’s a strategic driver of engagement, performance, and loyalty. Celebrating employee achievements, milestones, and everyday contributions cultivates a culture where people feel seen, valued, and inspired to grow. This section outlines how we celebrate and reward our people across all roles and locations, including formal programs, peer recognition, milestone honors,","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 77, 'page_label': '78'}"
309,"programs, peer recognition, milestone honors, inclusive practices, and AI-supported systems that enhance — not replace — human appreciation. 20.1 Philosophy of Recognition We recognize that: • Recognition should be timely, specific, and meaningful • Rewards must be equitable and aligned with our values • Employees thrive when their contributions are noticed and shared • Appreciation is everyone’s responsibility — not just leadership’s • Recognition can happen in big and small moments alike We","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 77, 'page_label': '78'}"
310,"can happen in big and small moments alike We strive for a system that is inclusive, transparent, and accessible across functions and geographies. 20.2 Types of Recognition Type Description Peer-to-Peer Recognition Employees can recognize colleagues for collaboration, support, or innovation Manager Recognition Performance praise tied to goals, KPIs, and behaviors Spot Awards Instant rewards for going above and beyond Milestone Celebrations Anniversaries, birthdays, and life events Company-Wide","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 77, 'page_label': '78'}"
311,"birthdays, and life events Company-Wide Awards Annual or quarterly awards for impact, leadership, and DEIB efforts Values-Based Recognition Highlighting behaviors that align with our core principles","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 77, 'page_label': '78'}"
312,"Recognition can be public (via Teams/Slack, meetings, newsletters) or private (direct messages, handwritten notes). 20.3 Peer-to-Peer Recognition Program All employees can send recognition through the Bravo! App, Intranet Portal, or Slack command /thank.","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 77, 'page_label': '78'}"
313,"When sending recognition, include: • The person’s name • What they did • Why it mattered (impact or value aligned) • Optional: Tag the value they exemplified (e.g., “#CustomerFirst”) These messages are: • Logged in the employee’s internal recognition profile • Visible to their manager • Eligible for monthly raffles or points-based rewards Peer-to-peer recognition is unlimited and encouraged as a daily practice. 20.4 Spot Awards & Micro-Bonuses Managers, team leads, or project owners may issue","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 78, 'page_label': '79'}"
314,"Managers, team leads, or project owners may issue Spot Awards for: • Crisis management • Project excellence • Going above expectations • Mentorship or team support • Client wins or innovation Award types may include: • $50–$500 gift cards • Company swag packs • Lunch delivered to their home • Bonus points in the recognition system Spot awards are tracked for budget and fairness across teams. Multiple awards may increase eligibility for larger honors. 20.5 Service & Life Milestones We celebrate","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 78, 'page_label': '79'}"
315,"20.5 Service & Life Milestones We celebrate both professional and personal milestones: Milestone Reward 1, 3, 5, 10, 15+ year anniversaries Custom gifts, bonus days off, public shout-outs Birthdays Personalized e-card from the team New child/adoption Gift bundle and 2 extra PTO days","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 78, 'page_label': '79'}"
316,"Milestone Reward Marriage or union Celebration email and group kudos Retirement Personalized legacy video, celebration event Employees can opt out of public recognition for any event. 20.6 Company-Wide Recognition Programs These programs recognize standout employees across the company: Quarterly Impact Awards: • 5–10 winners per quarter • Nominated by peers, chosen by leadership • Criteria: Innovation, collaboration, customer impact, values • Prizes: Cash bonus, trophy, LinkedIn badge, CEO","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 79, 'page_label': '80'}"
317,"• Prizes: Cash bonus, trophy, LinkedIn badge, CEO shoutout Annual Leadership Awards: • Categories include Emerging Leader, Ally of the Year, Innovator, Culture Champion • Nominations open company-wide with a panel review • Featured in town halls, blog posts, and company awards gala 20.7 Manager Recognition Expectations All people managers are expected to: • Recognize at least one employee per month • Tailor appreciation to individual preferences (e.g., public vs. private) • Include recognition","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 79, 'page_label': '80'}"
318,"(e.g., public vs. private) • Include recognition in weekly 1:1s and team meetings • Use specific language about impact, not vague praise (“Great job” ➝ “Thanks for jumping in to finish that urgent report — it helped us hit the deadline and kept the client informed.”) Recognition behavior is part of manager performance reviews. 20.8 AI-Assisted Recognition Tools We use AI tools to help augment and scale recognition — not replace human intent. Tool Function Recognition Reminder Bot Nudges","{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 79, 'page_label': '80'}"
319,Tool Function Recognition Reminder Bot Nudges managers to recognize team members regularly,"{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 79, 'page_label': '80'}"
320,Tool Function Sentiment Analysis Engine Flags moments of exceptional positivity in feedback threads Work Anniversary AI Alerts Automatically notifies teams of upcoming milestones Performance Dashboard Integration Suggests recognition moments based on project tracking data AI-generated suggestions must be reviewed by a human before being published. No recognition is auto-sent without consent. 20.9 Inclusive Recognition Practices We ensure recognition is: • Bias-aware: Monitor award distribution,"{'producer': 'macOS Version 15.5 (Build 24F74) Quartz PDFContext', 'creator': 'Word', 'creationdate': ""D:20250716221643Z00'00'"", 'title': 'employee_handbook', 'author': 'Aqdas Tanweer', 'moddate': ""D:20250716221643Z00'00'"", 'source': 'c:\\Users\\veerg\\OneDrive\\QuadrantInternship_TeamOne\\backend\\employee_handbook.pdf', 'total_pages': 82, 'page': 80, 'page_label': '81'}"
